2015/07/05 18:21:39	123.26Kph	583.00'C
2015/07/05 18:21:40	123.26Kph	584.00'C
2015/07/05 18:21:41	123.74Kph	584.00'C
2015/07/05 18:21:41	124.72Kph	583.00'C
2015/07/05 18:21:42	122.77Kph	585.00'C
2015/07/05 18:21:42	123.74Kph	585.00'C
2015/07/05 18:21:43	124.72Kph	584.00'C
2015/07/05 18:21:44	123.74Kph	584.00'C
2015/07/05 18:21:44	123.26Kph	585.00'C
2015/07/05 18:21:45	124.72Kph	584.00'C
2015/07/05 18:21:45	124.23Kph	585.00'C
2015/07/05 18:21:46	123.74Kph	584.00'C
2015/07/05 18:21:47	123.26Kph	585.00'C
2015/07/05 18:21:47	124.72Kph	585.00'C
2015/07/05 18:21:48	124.23Kph	584.00'C
2015/07/05 18:21:48	123.74Kph	585.00'C
2015/07/05 18:21:49	124.23Kph	584.00'C
2015/07/05 18:21:50	124.23Kph	584.00'C
2015/07/05 18:21:50	124.23Kph	585.00'C
2015/07/05 18:21:51	124.23Kph	583.00'C
2015/07/05 18:21:51	124.23Kph	584.00'C
2015/07/05 18:21:52	123.74Kph	584.00'C
2015/07/05 18:21:53	123.26Kph	585.00'C
2015/07/05 18:21:53	123.26Kph	584.00'C
2015/07/05 18:21:54	125.21Kph	585.00'C
2015/07/05 18:21:54	123.26Kph	583.00'C
2015/07/05 18:21:55	123.74Kph	585.00'C
2015/07/05 18:21:56	124.72Kph	585.00'C
2015/07/05 18:21:56	124.72Kph	584.00'C
2015/07/05 18:21:57	123.26Kph	584.00'C
2015/07/05 18:21:58	124.72Kph	585.00'C
2015/07/05 18:21:58	124.72Kph	583.00'C
2015/07/05 18:21:59	123.26Kph	584.00'C
2015/07/05 18:21:59	123.26Kph	585.00'C
2015/07/05 18:22:00	124.23Kph	585.00'C
2015/07/05 18:22:01	123.26Kph	585.00'C
2015/07/05 18:22:01	123.74Kph	584.00'C
2015/07/05 18:22:02	124.72Kph	584.00'C
2015/07/05 18:22:02	124.23Kph	585.00'C
2015/07/05 18:22:03	122.77Kph	585.00'C
2015/07/05 18:22:04	124.72Kph	585.00'C
2015/07/05 18:22:04	124.23Kph	585.00'C
2015/07/05 18:22:05	123.26Kph	583.00'C
2015/07/05 18:22:05	123.74Kph	584.00'C
2015/07/05 18:22:06	124.72Kph	583.00'C
2015/07/05 18:22:07	123.26Kph	585.00'C
2015/07/05 18:22:07	124.23Kph	584.00'C
2015/07/05 18:22:08	124.72Kph	585.00'C
2015/07/05 18:22:08	123.26Kph	583.00'C
2015/07/05 18:22:09	124.23Kph	583.00'C
2015/07/05 18:22:10	124.72Kph	584.00'C
2015/07/05 18:22:10	123.74Kph	585.00'C
2015/07/05 18:22:11	123.74Kph	584.00'C
2015/07/05 18:22:11	124.72Kph	585.00'C
2015/07/05 18:22:12	124.23Kph	585.00'C
2015/07/05 18:22:13	123.26Kph	585.00'C
2015/07/05 18:22:13	124.72Kph	585.00'C
2015/07/05 18:22:14	124.23Kph	583.00'C
2015/07/05 18:22:14	123.74Kph	585.00'C
2015/07/05 18:22:15	124.23Kph	584.00'C
2015/07/05 18:22:16	123.26Kph	584.00'C
2015/07/05 18:22:16	123.26Kph	584.00'C
2015/07/05 18:22:17	124.72Kph	584.00'C
2015/07/05 18:22:17	124.72Kph	585.00'C
2015/07/05 18:22:18	124.23Kph	585.00'C
2015/07/05 18:22:19	124.72Kph	585.00'C
2015/07/05 18:22:19	123.74Kph	585.00'C
2015/07/05 18:22:20	122.77Kph	585.00'C
2015/07/05 18:22:20	124.23Kph	584.00'C
2015/07/05 18:22:21	124.72Kph	584.00'C
2015/07/05 18:22:22	122.77Kph	585.00'C
2015/07/05 18:22:22	125.21Kph	585.00'C
2015/07/05 18:22:23	124.23Kph	584.00'C
2015/07/05 18:22:23	122.77Kph	584.00'C
2015/07/05 18:22:24	123.74Kph	585.00'C
2015/07/05 18:22:25	122.77Kph	583.00'C
2015/07/05 18:22:25	123.74Kph	584.00'C
2015/07/05 18:22:26	125.21Kph	585.00'C
2015/07/05 18:22:26	123.74Kph	583.00'C
2015/07/05 18:22:27	123.26Kph	583.00'C
2015/07/05 18:22:28	124.23Kph	584.00'C
2015/07/05 18:22:28	123.26Kph	586.00'C
2015/07/05 18:22:29	124.23Kph	584.00'C
2015/07/05 18:22:29	124.23Kph	585.00'C
2015/07/05 18:22:30	123.74Kph	585.00'C
2015/07/05 18:22:31	125.70Kph	585.00'C
2015/07/05 18:22:31	124.23Kph	585.00'C
2015/07/05 18:22:32	122.77Kph	585.00'C
2015/07/05 18:22:32	125.21Kph	585.00'C
2015/07/05 18:22:33	123.74Kph	585.00'C
2015/07/05 18:22:34	123.74Kph	585.00'C
2015/07/05 18:22:34	124.72Kph	583.00'C
2015/07/05 18:22:35	124.23Kph	584.00'C
2015/07/05 18:22:35	123.74Kph	585.00'C
2015/07/05 18:22:36	124.72Kph	584.00'C
2015/07/05 18:22:37	124.23Kph	584.00'C
2015/07/05 18:22:37	123.74Kph	585.00'C
2015/07/05 18:22:38	125.70Kph	585.00'C
2015/07/05 18:22:38	124.23Kph	584.00'C
2015/07/05 18:22:39	122.77Kph	586.00'C
2015/07/05 18:22:40	124.23Kph	585.00'C
